LoanNr_ChkDgt;Name;City;State;Zip;Bank;BankState;NAICS;ApprovalDate;ApprovalFY;Term;NoEmp;NewExist;CreateJob;RetainedJob;FranchiseCode;UrbanRural;RevLineCr;LowDoc;ChgOffDate;DisbursementDate;DisbursementGross;BalanceGross;MIS_Status;ChgOffPrinGr;GrAppv;SBA_Appv;
1011695010;Christopher T. Mills dba Mills;LEBANON;PA;17042;MANUFACTURERS & TRADERS TR CO;NY;811111;26-apr-04;2004;84;1;2;0;0;1;1;N;N;;31-jul-04;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1011696006;SIDELINES GRILLE;SUWANEE;GA;30024;STATE BANK AND TRUST COMPANY;GA;722110;09-feb-06;2006;300;2;1;13;15;1;1;0;N;;31-mar-06;$2,000,000.00 ;$0.00 ;P I F;$0.00 ;$2,000,000.00 ;$1,500,000.00 ;
1011704004;ROSIES SUNSEEKERS INC;STURGEON BAY;WI;54235;BAYLAKE BANK;WI;0;05-mar-97;1997;120;1;2;0;0;1;0;N;N;;30-nov-97;$307,000.00 ;$0.00 ;P I F;$0.00 ;$307,000.00 ;$230,250.00 ;
1011705000;Dual Designs Landscaping and G;WEST MONROE;NY;13167;MANUFACTURERS & TRADERS TR CO;NY;561730;27-apr-04;2004;5;2;2;0;0;1;2;Y;N;24-nov-09;31-May-04;$37,292.00 ;$0.00 ;CHGOFF;$24,861.00 ;$25,000.00 ;$12,500.00 ;
1011715003;Ronald J. Warhurst d/b/a A-Act;APPLETON;WI;54911;ASSOCIATED BANK NATL ASSOC;WI;561740;27-apr-04;2004;84;12;1;0;0;1;1;N;N;;31-May-04;$12,000.00 ;$0.00 ;P I F;$0.00 ;$12,000.00 ;$6,000.00 ;
1011724010;MIDWEST DIMENSIONS INC;OSHKOSH;WI;54901;ASSOCIATED BANK NATL ASSOC;WI;541840;05-mar-97;1997;120;34;1;0;0;1;0;N;N;;31-mar-97;$550,000.00 ;$0.00 ;P I F;$0.00 ;$550,000.00 ;$328,625.00 ;
1011725006;Mt. Kenya Traders, LLC;BALTIMORE;MD;21201;MANUFACTURERS & TRADERS TR CO;MD;722213;27-apr-04;2004;60;3;2;0;0;1;1;N;N;;31-jul-04;$30,000.00 ;$0.00 ;P I F;$0.00 ;$30,000.00 ;$15,000.00 ;
1011726002;WINGSTOP;DALLAS;TX;75243;WOODFOREST NATIONAL BANK;TX;722211;09-feb-06;2006;120;24;1;12;24;89769;1;0;N;;31-mar-06;$155,000.00 ;$0.00 ;P I F;$0.00 ;$155,000.00 ;$116,250.00 ;
1011736005;SAKURA TERIYAKI;SEATTLE;WA;98105;HERITAGE BANK;WA;722211;09-feb-06;2006;35;2;1;0;2;1;1;0;N;17-May-10;31-mar-06;$165,000.00 ;$0.00 ;CHGOFF;$116,328.00 ;$165,000.00 ;$123,750.00 ;
1011745001;Frank White dba D & F Enterpri;HUDSON FALLS;NY;12839;TD BANK, NATIONAL ASSOCIATION;DE;812310;27-apr-04;2004;84;1;2;0;0;1;2;N;N;;30-jun-04;$57,000.00 ;$0.00 ;P I F;$0.00 ;$57,000.00 ;$28,500.00 ;
1011755004;Troy Wilker d/b/a Storage Desi;APPLETON;WI;54915;ASSOCIATED BANK NATL ASSOC;WI;238390;27-apr-04;2004;90;1;1;0;0;1;1;N;N;;31-Oct-04;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1011756000;TALENT FOR MEDICINE;LOVELAND;OH;45140;PNC BANK, NATIONAL ASSOCIATION;DE;621610;09-feb-06;2006;120;3;1;47;50;1;2;0;N;;31-mar-06;$371,000.00 ;$0.00 ;P I F;$0.00 ;$371,000.00 ;$278,250.00 ;
1011764000;MIRANNE CAPITAL INTEREST, LLC;NEW ORLEANS;LA;70122;JPMORGAN CHASE BANK NATL ASSOC;IL;0;06-mar-97;1997;60;7;2;0;0;1;0;N;Y;;31-May-97;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$40,000.00 ;
1011765007;Gronke Trucking, LLC;MERRILL;WI;54452;ASSOCIATED BANK NATL ASSOC;WI;484121;28-apr-04;2004;32;2;1;0;0;1;2;Y;N;06-nov-08;31-May-04;$31,786.00 ;$0.00 ;CHGOFF;$29,170.00 ;$30,000.00 ;$15,000.00 ;
1011766003;TALENT FOR MEDICINE;LOVELAND;OH;45140;PNC BANK, NATIONAL ASSOCIATION;DE;621610;09-feb-06;2006;48;3;1;47;50;1;2;Y;N;;28-feb-07;$39,400.00 ;$0.00 ;P I F;$0.00 ;$25,000.00 ;$12,500.00 ;
1011775010;Thomas F. Corbett;HOPKINTON;MA;1748;TD BANK, NATIONAL ASSOCIATION;DE;484110;28-apr-04;2004;60;1;2;0;0;1;1;N;N;;30-jun-04;$93,800.00 ;$0.00 ;P I F;$0.00 ;$93,800.00 ;$46,900.00 ;
1011784006;SPENCER & SPENCER AUTO SALES;FLORENCE;MS;39073;PRIORITYONE BANK;MS;421110;05-mar-97;1997;180;2;2;0;0;1;0;N;Y;;28-feb-98;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$80,000.00 ;
1011786009;HEALTH AND WELLNESS PARTNERS L;RAMSEY;NJ;7446;PNC BANK, NATIONAL ASSOCIATION;DE;621999;09-feb-06;2006;120;1;2;11;12;1;1;0;N;;30-apr-06;$350,000.00 ;$0.00 ;P I F;$0.00 ;$350,000.00 ;$262,500.00 ;
1011794009;YOR IRON WORKS;PACOIMA;CA;91331;WELLS FARGO BANK NATL ASSOC;SD;0;05-mar-97;1997;300;7;1;0;0;1;0;0;N;;31-May-97;$269,000.00 ;$0.00 ;P I F;$0.00 ;$269,000.00 ;$201,750.00 ;
1011804010;SUNBRITE LAUNDRY & ALTERATIONS;LEWISBURG;TN;37091;BANK OF AMERICA NATL ASSOC;TN;812320;05-mar-97;1997;84;4;2;0;0;1;0;N;Y;;30-jun-97;$43,000.00 ;$0.00 ;P I F;$0.00 ;$43,000.00 ;$34,400.00 ;
1011806002;SAGE CREEK FOODS INC;EVERGREEN;CO;80439;U.S. BANK NATIONAL ASSOCIATION;OH;445299;09-feb-06;2006;40;12;2;0;12;1;1;0;N;10-jun-10;28-feb-06;$191,100.00 ;$0.00 ;CHGOFF;$131,658.00 ;$191,100.00 ;$143,325.00 ;
1011815009;Marcella Family Chiropractic,;ONALASKA;WI;54650;ASSOCIATED BANK NATL ASSOC;WI;621310;28-apr-04;2004;63;1;1;0;0;1;1;N;N;17-jul-06;31-May-04;$75,000.00 ;$0.00 ;CHGOFF;$57,822.00 ;$75,000.00 ;$37,500.00 ;
1011816005;SAGE CREEK FOODS INC;EVERGREEN;CO;80439;U.S. BANK NATIONAL ASSOCIATION;OH;445299;09-feb-06;2006;43;12;2;0;12;1;1;0;N;26-nov-10;31-jul-06;$40,000.00 ;$0.00 ;CHGOFF;$40,000.00 ;$40,000.00 ;$30,000.00 ;
1011825001;Spiers Music Center, LLC;MCCOMB;MS;39648;TRUSTMARK NATIONAL BANK;MS;451140;30-apr-04;2004;24;3;1;0;0;1;2;Y;N;;31-May-04;$10,100.00 ;$0.00 ;P I F;$0.00 ;$10,100.00 ;$5,050.00 ;
1011835004;Perna Funeral Home, Inc.;BUFFALO;NY;14216;MANUFACTURERS & TRADERS TR CO;NY;812210;30-apr-04;2004;84;12;1;0;0;1;1;N;N;;30-jun-04;$250,000.00 ;$0.00 ;P I F;$0.00 ;$250,000.00 ;$187,500.00 ;
1011836000;N & S TAKHAR CORP;NEW YORK;NY;10038;BNB HANA BANK NATL ASSOC;NJ;445110;09-feb-06;2006;83;3;1;3;3;1;1;0;N;06-apr-11;31-mar-06;$140,000.00 ;$0.00 ;CHGOFF;$114,601.00 ;$140,000.00 ;$119,000.00 ;
1011844000;"FOX""S COUNTRY TREASURES & SAWM";SUMNER;IA;50674;FIDELITY BANK & TRUST;IA;0;05-mar-97;1997;84;2;1;0;0;1;0;N;Y;;31-mar-97;$47,500.00 ;$0.00 ;P I F;$0.00 ;$47,500.00 ;$38,000.00 ;
1011845007;John M. Marcus Veterinary, Inc;NEW HOPE;PA;18938;UNIVEST BANK AND TRUST CO.;PA;541940;30-apr-04;2004;60;6;1;0;0;1;2;Y;N;;31-dec-04;$118,006.00 ;$0.00 ;P I F;$0.00 ;$75,000.00 ;$37,500.00 ;
1011854003;BRIGHT FUNERAL HOME & LORDSBUR;SILVER CITY;NM;88061;COMPASS BANK;NM;0;05-mar-97;1997;240;6;1;0;0;1;0;N;N;;31-mar-97;$595,000.00 ;$0.00 ;P I F;$0.00 ;$595,000.00 ;$446,250.00 ;
1011855010;Vickley Raeford;MARIETTA;GA;30066;WELLS FARGO BANK NATL ASSOC;SD;237990;30-apr-04;2004;2;20;1;0;0;1;1;N;N;06-feb-14;30-jun-04;$30,273.00 ;$0.00 ;CHGOFF;$26,263.00 ;$50,000.00 ;$25,000.00 ;
1011856006;BUDGET BLINDS OF SOUTHWEST MIC;NILES;MI;49120;1ST SOURCE BANK;IN;454390;09-feb-06;2006;119;2;1;0;2;1;2;T;N;;28-feb-06;$53,693.00 ;$0.00 ;P I F;$0.00 ;$20,000.00 ;$10,000.00 ;
1011865002;Leman Phillips;CORINTH;MS;38834;TRUSTMARK NATIONAL BANK;MS;811121;30-apr-04;2004;30;1;2;0;0;1;2;N;N;;31-May-04;$5,100.00 ;$0.00 ;P I F;$0.00 ;$5,100.00 ;$2,550.00 ;
1011866009;NORTH TEXAS FLEET SERVICES LLC;ROWLETT;TX;75088;COMMUNITY BANK;TX;811111;09-feb-06;2006;90;3;2;5;8;1;1;0;N;;31-mar-06;$300,000.00 ;$0.00 ;P I F;$0.00 ;$300,000.00 ;$225,000.00 ;
1011874009;CORE COMMUNICATIONS, INC.;SCHNECTADY;NY;12304;KEYBANK NATIONAL ASSOCIATION;OH;0;05-mar-97;1997;63;1;1;0;0;1;0;Y;N;;31-May-97;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1011876001;THE VETRA CORPORATION;READING;PA;19606;VIST BANK;PA;332710;09-feb-06;2006;16;4;1;0;4;1;2;0;N;01-dec-09;28-feb-06;$40,000.00 ;$0.00 ;CHGOFF;$15,376.00 ;$40,000.00 ;$20,000.00 ;
1011885008;JCT Transport, Inc.;BEL AIR;MD;21015;MANUFACTURERS & TRADERS TR CO;MD;423860;3-May-04;2004;60;15;1;0;0;1;1;N;N;;31-May-04;$178,000.00 ;$0.00 ;P I F;$0.00 ;$178,000.00 ;$89,000.00 ;
1011895000;Off the Dock Fresh Seafood, In;MEMPHIS;TN;38104;TRUSTMARK NATIONAL BANK;MS;424460;3-May-04;2004;133;12;1;0;0;1;1;T;N;;31-May-04;$553,239.00 ;$0.00 ;P I F;$0.00 ;$200,000.00 ;$100,000.00 ;
1011896007;THE VETRA CORPORATION;READING;PA;19606;VIST BANK;PA;332710;09-feb-06;2006;40;4;1;0;4;1;2;Y;N;30-nov-09;28-feb-06;$37,065.00 ;$0.00 ;CHGOFF;$17,131.00 ;$20,000.00 ;$10,000.00 ;
1011904005;ROBIN E. JONES, D.D.S.;TACOMA;WA;98404;KEYBANK NATIONAL ASSOCIATION;OR;621210;05-mar-97;1997;60;7;2;0;0;1;0;Y;N;;28-feb-99;$31,500.00 ;$0.00 ;P I F;$0.00 ;$75,000.00 ;$37,500.00 ;
1011905001;The Todd Erection Corporation;LOCKPORT;NY;14094;MANUFACTURERS & TRADERS TR CO;NY;236220;3-May-04;2004;144;24;1;0;0;1;1;T;N;;31-aug-04;$375,000.00 ;$0.00 ;P I F;$0.00 ;$250,000.00 ;$125,000.00 ;
1011914008;TARA COMMERCIAL INC.;PEARLAND;TX;77581;LOANS FROM OLD CLOSED LENDERS;DC;0;05-mar-97;1997;244;5;2;0;0;1;0;0;N;;31-May-97;$1,038,000.00 ;$0.00 ;P I F;$0.00 ;$1,038,000.00 ;$749,955.00 ;
1011916000;COLD STONE CREAMERY;WASHINGTON;DC;20008;PNC BANK, NATIONAL ASSOCIATION;DE;722310;09-feb-06;2006;120;1;1;10;1;1;1;0;N;;28-feb-06;$420,000.00 ;$0.00 ;P I F;$0.00 ;$420,000.00 ;$315,000.00 ;
1011924000;ROSIES TREASURES BOUTIQUE;SCOTCH PLAINS;NJ;7076;PNC BANK, NATIONAL ASSOCIATION;PA;448120;05-mar-97;1997;12;2;1;0;0;1;0;Y;N;;30-sep-99;$20,000.00 ;$0.00 ;P I F;$0.00 ;$20,000.00 ;$10,000.00 ;
1011925007;Mc Namara Dowling Associates t;BETHESDA;MD;20814;MANUFACTURERS & TRADERS TR CO;MD;561310;4-May-04;2004;60;6;1;0;0;1;1;Y;N;;30-jun-04;$75,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1011926003;COLD STONE CREAMERY;WASHINGTON;DC;20012;PNC BANK, NATIONAL ASSOCIATION;DE;722310;09-feb-06;2006;8;1;1;10;1;1;1;Y;N;05-mar-09;30-jun-06;$19,500.00 ;$0.00 ;P I F;$12,608.00 ;$15,000.00 ;$7,500.00 ;
1011934003;SOUTH SHERIDAN FAMILY DENTISTR;TULSA;OK;74133;WELLS FARGO BANK NATL ASSOC;SD;621210;05-mar-97;1997;36;6;1;0;0;1;0;0;N;29-jun-06;30-apr-97;$476,000.00 ;$0.00 ;CHGOFF;$225,516.00 ;$476,000.00 ;$357,000.00 ;
1011935010;Quest Manufacturing, Inc.;ORCHARD PARK;NY;14127;MANUFACTURERS & TRADERS TR CO;NY;332919;4-May-04;2004;80;35;1;0;0;1;1;N;N;;31-May-04;$200,000.00 ;$0.00 ;P I F;$0.00 ;$200,000.00 ;$150,000.00 ;
1011944006;STATE FARM INSURANCE;SOMERVILLE;NJ;8876;TD BANK, NATIONAL ASSOCIATION;NJ;0;05-mar-97;1997;300;2;1;0;0;1;0;0;N;;30-jun-97;$115,000.00 ;$0.00 ;P I F;$0.00 ;$115,000.00 ;$86,250.00 ;
1011945002;EWMSA, Inc.;NORTH PROVIDENCE;RI;2904;BANK RHODE ISLAND;RI;443112;4-May-04;2004;60;1;2;0;0;1;1;N;N;;31-May-04;$50,000.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1011954009;"KITTEN""S DELICATESSEN";BALTIMORE;MD;21215;THE HARBOR BANK OF MARYLAND;MD;0;05-mar-97;1997;24;4;2;0;0;1;0;N;N;02-jun-03;31-May-97;$60,000.00 ;$0.00 ;CHGOFF;$5,551.00 ;$60,000.00 ;$48,000.00 ;
1011955005;Culinary Collections;SOUTH PORTLAND;ME;4106;TD BANK, NATIONAL ASSOCIATION;DE;442299;4-May-04;2004;25;1;2;0;0;1;1;Y;N;26-jun-09;30-jun-04;$64,033.00 ;$0.00 ;CHGOFF;$54,209.00 ;$57,000.00 ;$28,500.00 ;
1011956001;SHAWN E ELPHIC AND RACHELLE D;LATIMER;IA;50452;WELLS FARGO BANK NATL ASSOC;SD;811111;09-feb-06;2006;176;2;1;0;2;1;1;0;N;;31-jul-06;$133,000.00 ;$0.00 ;P I F;$0.00 ;$133,000.00 ;$113,050.00 ;
1011965008;Sandy Hill Computers;HUDSON FALLS;NY;12839;TD BANK, NATIONAL ASSOCIATION;DE;443120;4-May-04;2004;60;2;2;0;0;1;2;N;N;;30-jun-04;$25,000.00 ;$0.00 ;P I F;$0.00 ;$25,000.00 ;$12,500.00 ;
1011966004;T3 MARKETING, INC;DES MOINES;IA;50314;FIRST AMERICAN BANK;IA;515210;09-feb-06;2006;84;6;1;0;6;1;2;0;N;8-May-12;28-feb-06;$200,000.00 ;$0.00 ;CHGOFF;$110,314.00 ;$200,000.00 ;$100,000.00 ;
1011974004;CORK & BOTTLE PACKAGE AND TRIP;ATHENS;GA;30605;WELLS FARGO BANK NATL ASSOC;SD;445310;05-mar-97;1997;57;4;1;0;0;1;0;0;N;25-jun-02;30-apr-97;$276,000.00 ;$0.00 ;CHGOFF;$175,596.00 ;$276,000.00 ;$207,000.00 ;
1011975000;P.J.s Landscaping;" Inc.""";BURLINGTON;MA;1803;TD BANK, NATIONAL ASSOCIATION;DE;561730;5-May-04;2004;48;5;1;0;0;1;1;N;N;;30-jun-04;$87,600.00 ;$0.00 ;P I F;$0.00 ;$87,600.00 ;$43,800.00 
1011984007;BAGFUL OF BAGELS, INC.;SACRAMENTO;CA;95825;WELLS FARGO BANK NATL ASSOC;SD;311812;05-mar-97;1997;84;30;1;0;0;1;0;0;N;;30-apr-97;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$75,000.00 ;
1011985003;Roberta E. Veninger dba Potter;Vernon;CT;6066;TD BANK, NATIONAL ASSOCIATION;DE;451120;5-May-04;2004;60;1;2;0;0;1;1;N;N;;31-jul-04;$19,000.00 ;$0.00 ;P I F;$0.00 ;$19,000.00 ;$9,500.00 ;
1011994010;GLANDER TRANSIT;HORICON;WI;53032;BMO HARRIS BK NATL ASSOC;IL;0;05-mar-97;1997;60;1;2;0;0;1;0;N;Y;;31-May-97;$36,000.00 ;$0.00 ;P I F;$0.00 ;$36,000.00 ;$28,800.00 ;
1011996002;ATALASOFT INC;NORTHAMPTON;MA;1060;SANTANDER BANK NATL ASSOC;DE;511210;09-feb-06;2006;51;9;1;0;9;1;1;0;N;;31-mar-06;$125,000.00 ;$0.00 ;P I F;$0.00 ;$125,000.00 ;$93,750.00 ;
1012005004;Capital Signmsith, Inc.;ALBANY;NY;12205;TD BANK, NATIONAL ASSOCIATION;DE;339950;6-May-04;2004;60;4;2;0;0;1;1;N;N;;30-jun-04;$19,968.00 ;$0.00 ;P I F;$0.00 ;$20,000.00 ;$10,000.00 ;
1012006000;"BISHOP""S FAMILY DINING";TULSA;OK;74145;ARVEST BANK;AR;722211;09-feb-06;2006;26;35;1;0;0;1;1;N;N;09-feb-11;31-mar-06;$123,000.00 ;$0.00 ;CHGOFF;$45,231.00 ;$123,000.00 ;$104,550.00 ;
1012014000;MARK BRENIS, DPM, A PROF. CORP;SALINAS;CA;93906;RABOBANK, NATIONAL ASSOCIATION;CA;621391;05-mar-97;1997;120;5;1;0;0;1;0;N;N;;30-jun-97;$195,000.00 ;$0.00 ;P I F;$0.00 ;$195,000.00 ;$146,250.00 ;
1012015007;Correctional Mental Health Ser;REISTERSTOWN;MD;21136;MANUFACTURERS & TRADERS TR CO;MD;621112;7-May-04;2004;60;3;2;0;0;1;1;Y;N;;30-jun-04;$125,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1012024003;COMPUTER EQUIPMENT WAREHOUSE,;OREM;UT;84058;U.S. BANK NATIONAL ASSOCIATION;OH;443120;05-mar-97;1997;180;2;1;0;0;1;0;0;N;;31-Oct-00;$90,000.00 ;$0.00 ;P I F;$0.00 ;$90,000.00 ;$72,000.00 ;
1012025010;Calloway Drug Testing Laborato;WAKEFIELD;MA;1880;TD BANK, NATIONAL ASSOCIATION;DE;621511;7-May-04;2004;84;9;2;0;0;1;1;Y;N;;30-jun-04;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1012035002;Edwin Parker Dalton dba Custom;WATERTOWN;CT;6795;TD BANK, NATIONAL ASSOCIATION;DE;561730;7-May-04;2004;7;6;1;0;0;1;1;Y;N;;30-jun-04;$100,313.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1012036009;ATALASOFT INC;NORTHAMPTON;MA;1060;FLORENCE SAVINGS BANK;MA;511210;09-feb-06;2006;60;9;1;0;9;1;2;Y;N;;31-May-06;$250,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$50,000.00 ;
1012044009;THE COTTONWOOD CAR WASH, AN OP;ALBUQUERQUE;NM;87112;WELLS FARGO BANK NATL ASSOC;SD;811192;05-mar-97;1997;258;1;2;0;0;1;0;0;N;;31-May-97;$580,430.00 ;$0.00 ;P I F;$0.00 ;$666,230.00 ;$499,672.00 ;
1012045005;ADVANCING CHIROPRACTIC HEALTH;YORK;ME;3909;TD BANK, NATIONAL ASSOCIATION;DE;621310;7-May-04;2004;60;1;2;0;0;1;2;N;N;;31-aug-04;$38,000.00 ;$0.00 ;P I F;$0.00 ;$48,000.00 ;$24,000.00 ;
1012055008;Sandy Hill Computer;HUDSON FALLS;NY;12839;TD BANK, NATIONAL ASSOCIATION;DE;443120;7-May-04;2004;84;2;2;0;0;1;2;Y;N;;31-May-04;$12,930.00 ;$0.00 ;P I F;$0.00 ;$5,000.00 ;$2,500.00 ;
1012064004;THE NATURAL TOUCH;SAN DIEGO;CA;92121;WELLS FARGO BANK NATL ASSOC;SD;0;05-mar-97;1997;120;10;1;0;0;1;0;0;N;;31-mar-97;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$80,000.00 ;
1012065000;ADVANCING CHIROPRACTIC HEALTH;YORK;ME;3909;TD BANK, NATIONAL ASSOCIATION;DE;621310;7-May-04;2004;84;1;2;0;0;1;2;Y;N;;31-aug-04;$5,045.00 ;$0.00 ;P I F;$0.00 ;$5,000.00 ;$2,500.00 ;
1012066007;THE VALLA GROUP INC;CHANDLER;AZ;85226;BMO HARRIS BK NATL ASSOC;IL;812199;09-feb-06;2006;46;2;2;2;2;1;1;0;N;05-sep-09;28-feb-06;$74,694.00 ;$0.00 ;CHGOFF;$74,694.00 ;$75,000.00 ;$37,500.00 ;
1012084010;PAVILION PRODUCTS, INC.(OC);LOS ANGELES;CA;90061;LOANS FROM OLD CLOSED LENDERS;DC;0;05-mar-97;1997;300;32;1;0;0;1;0;0;N;;31-May-97;$444,500.00 ;$0.00 ;P I F;$0.00 ;$444,500.00 ;$333,375.00 ;
1012094002;STOGIES;RICHMOND;VA;23235;BUSINESS LOAN CENTER, LLC;SC;422940;05-mar-97;1997;168;5;2;0;0;1;0;0;N;;30-apr-97;$100,000.00 ;$0.00 ;P I F;$0.00 ;$100,000.00 ;$75,000.00 ;
1012095009;Mark E farrar dba MEF Trucking;FULTON;MS;38843;TRUSTMARK NATIONAL BANK;MS;484121;7-May-04;2004;60;1;2;0;0;1;2;N;N;;30-jun-04;$60,400.00 ;$0.00 ;P I F;$0.00 ;$60,400.00 ;$30,200.00 ;
1012114006;LINCOLN CUSTOM CABINETS;MIDDLESEX, NJ 08846;NJ;8846;TD BANK, NATIONAL ASSOCIATION;NJ;337110;05-mar-97;1997;180;13;1;0;0;1;0;N;N;;25-mar-97;$275,000.00 ;$0.00 ;P I F;$0.00 ;$275,000.00 ;$206,250.00 ;
1012115002;Cara Joyce dba Boston Leads Gr;TEWKSBURY;MA;1876;TD BANK, NATIONAL ASSOCIATION;DE;541618;10-May-04;2004;84;1;2;0;0;1;1;Y;N;;31-May-04;$14,478.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1012134001;SENECA FALLS PROD. MACHS., INC;SENECA FALLS;NY;13148;MANUFACTURERS & TRADERS TR CO;NY;333512;05-mar-97;1997;12;60;1;0;0;1;0;N;N;;28-feb-98;$900,000.00 ;$0.00 ;P I F;$0.00 ;$900,000.00 ;$468,000.00 ;
1012135008;PANGEA DELI & BISTRO,INC.;SAUNDERSTOWN;RI;2874;BANK RHODE ISLAND;RI;722110;10-May-04;2004;60;0;2;0;0;1;1;N;N;;31-May-04;$85,000.00 ;$0.00 ;P I F;$0.00 ;$85,000.00 ;$42,500.00 ;
1012144004;SLEEP INN MIDLAND;MIDLAND;TX;79703;LOANS FROM OLD CLOSED LENDERS;DC;0;05-mar-97;1997;306;5;2;0;0;75385;0;0;N;;30-apr-98;$982,700.00 ;$0.00 ;P I F;$0.00 ;$1,043,000.00 ;$749,990.00 ;
1012145000;"Hill""s Van Service of North Fl";JACKSONVILLE;FL;32205;WELLS FARGO BANK NATL ASSOC;SD;493110;11-May-04;2004;24;45;1;0;0;1;1;Y;N;;30-jun-04;$396,265.00 ;$0.00 ;P I F;$0.00 ;$200,000.00 ;$100,000.00 ;
1012154007;OSPREY SEAFOOD, INC.;NARRAGANSETT;RI;2882;BANK RHODE ISLAND;RI;422460;05-mar-97;1997;60;4;1;0;0;1;0;N;Y;;31-mar-97;$35,000.00 ;$0.00 ;P I F;$0.00 ;$35,000.00 ;$28,000.00 ;
1012155003;Bull Moose Trucking, LLC;NORTH READING;MA;1864;TD BANK, NATIONAL ASSOCIATION;DE;484110;12-May-04;2004;84;2;2;0;0;1;1;N;N;;30-jun-04;$96,000.00 ;$0.00 ;P I F;$0.00 ;$96,000.00 ;$48,000.00 ;
1012164010;PALACE INN;HOUSTON;TX;77011;ZIONS FIRST NATIONAL BANK;UT;0;05-mar-97;1997;306;1;2;0;0;1;0;0;N;;31-mar-97;$750,000.00 ;$0.00 ;P I F;$0.00 ;$750,000.00 ;$562,500.00 ;
1012165006;The Maine Fitness Store, Inc.;BANGOR;ME;4401;TD BANK, NATIONAL ASSOCIATION;DE;451110;12-May-04;2004;84;3;2;0;0;1;1;Y;N;;31-jul-04;$58,499.00 ;$0.00 ;P I F;$0.00 ;$50,000.00 ;$25,000.00 ;
1012174002;CPG INC;EAST FALMOUTH;MA;2536;TD BANK, NATIONAL ASSOCIATION;MA;421830;05-mar-97;1997;84;3;2;0;0;1;0;N;Y;;30-apr-97;$70,000.00 ;$0.00 ;P I F;$0.00 ;$70,000.00 ;$56,000.00 ;
1012175009;Drug Detection Devices, LTD;ALPHARETTA;GA;30005;WELLS FARGO BANK NATL ASSOC;SD;424210;12-May-04;2004;72;4;1;0;0;1;1;N;N;;30-jun-04;$175,000.00 ;$0.00 ;P I F;$0.00 ;$175,000.00 ;$87,500.00 ;
1012184005;TOKYO BOYS RESTAURANT LLC;SALT LAKE CITY;UT;84102;JPMORGAN CHASE BANK NATL ASSOC;IL;0;05-mar-97;1997;48;4;1;0;0;1;0;0;N;;31-May-98;$35,000.00 ;$0.00 ;P I F;$0.00 ;$35,000.00 ;$17,500.00 ;
1012195004;GUYTANNOS CAFE;" INC.""";WESTERLY;RI;2891;WASHINGTON TR CO OF WESTERLY;RI;722110;13-May-04;2004;12;2;2;0;0;1;1;Y;N;;30-jun-04;$25,000.00 ;$0.00 ;P I F;$0.00 ;$25,000.00 ;$12,500.00 
1012204009;BAND PRO FILM, INC.;BURBANK;CA;91505;CITIZENS BUSINESS BANK;CA;0;05-mar-97;1997;120;10;1;0;0;1;0;0;N;;30-jun-97;$412,000.00 ;$0.00 ;P I F;$0.00 ;$412,000.00 ;$309,000.00 ;
1012205005;Richard C. Gambale dba Greenle;TYNGSBORO;MA;1879;TD BANK, NATIONAL ASSOCIATION;DE;561730;14-May-04;2004;84;1;1;0;0;1;1;Y;N;;;$10,000.00 ;$0.00 ;P I F;$0.00 ;$10,000.00 ;$5,000.00 ;
1012215008;David Alkaher;PENFIELD;NY;14526;MANUFACTURERS & TRADERS TR CO;NY;722110;14-May-04;2004;6;17;1;0;0;1;1;N;N;29-jan-14;30-nov-04;$430,536.00 ;$0.00 ;CHGOFF;$146,617.00 ;$430,536.00 ;$322,902.00 ;
1012224004;DENNIS M. ABBOTT, D.D.S.;ROCKWALL;TX;75087;AMER NATL BK OF TEXAS;TX;621210;05-mar-97;1997;114;2;2;0;0;1;0;N;Y;;31-May-97;$65,000.00 ;$0.00 ;P I F;$0.00 ;$65,000.00 ;$52,000.00 ;
1012234007;ADHESIVE FILMS, INC.;PINE BROOK;NJ;7058;TD BANK, NATIONAL ASSOCIATION;NJ;326113;05-mar-97;1997;180;5;2;0;0;1;0;0;N;;31-jul-97;$280,000.00 ;$0.00 ;P I F;$0.00 ;$280,000.00 ;$210,000.00 ;
